date,    jday, time,   Leaves, MaturLvs,  Dropped,LA/pl,   LA_dead, LAI,    RH,     LeafWP, PFD,    SolRad, SoilT,  Tair,   Tcan,   ETdmd,     ETsply,    Pn,  Pg,     Respir,   av_gs,  VPD,     Nitr,     N_Dem,    NUpt,     LeafN,    PCRL,     totalDM,shootDM,earDM,  TotleafDM,DrpLfDM,  stemDM, rootDM, SoilRt, MxRtDep,AvailW, solubleC,Note     
04/24/1964, 23491,       2,    0.46,       0,       0,     0.00,     0.00,    0.00,   33.68, -0.0500,    0.00,    0.00,    8.35,    7.80,    8.35,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.363,   0.253,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,       3,    0.46,       0,       0,     0.00,     0.00,    0.00,   36.46, -0.0500,    0.00,    0.00,    7.98,    7.20,    7.98,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.363,   0.253,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,       4,    0.46,       0,       0,     0.00,     0.00,    0.00,   36.34, -0.0500,   15.73,    6.00,    7.68,    6.70,    7.68,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.363,   0.253,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,       5,    0.46,       0,       0,     0.00,     0.00,    0.00,   39.36, -0.0500,  218.25,   85.00,    7.38,    6.10,    7.38,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.363,   0.253,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,       6,    0.46,       0,       0,     0.00,     0.00,    0.00,   31.96, -0.0500,  655.53,  286.00,    7.11,    6.10,    7.11,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.362,   0.252,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,       7,    0.47,       0,       0,     0.00,     0.00,    0.00,   59.44, -0.0500, 1173.15,  535.00,    8.03,    4.40,    8.03,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.362,   0.252,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,       8,    0.47,       0,       0,     0.00,     0.00,    0.00,   44.33, -0.0500, 1590.92,  740.00,    9.18,    4.40,    9.18,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.362,   0.252,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,       9,    0.47,       0,       0,     0.00,     0.00,    0.00,   46.12, -0.0500, 1923.82,  904.00,   10.63,    3.30,   10.63,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.362,   0.252,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      10,    0.48,       0,       0,     0.00,     0.00,    0.00,   47.91, -0.0500, 2120.98, 1002.00,   12.05,    3.30,   12.05,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.362,   0.252,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      11,    0.48,       0,       0,     0.00,     0.00,    0.00,   54.24, -0.0500, 2162.45, 1024.00,   13.31,    2.20,   13.31,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.362,   0.252,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      12,    0.49,       0,       0,     0.00,     0.00,    0.00,   54.24, -0.0500, 2086.43,  988.00,   14.09,    2.20,   14.09,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.362,   0.252,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      13,    0.49,       0,       0,     0.00,     0.00,    0.00,   54.51, -0.0500, 1873.32,  885.00,   14.42,    3.30,   14.42,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.361,   0.251,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      14,    0.50,       0,       0,     0.00,     0.00,    0.00,   50.58, -0.0500, 1530.12,  719.00,   14.27,    5.00,   14.27,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.361,   0.251,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      15,    0.50,       0,       0,     0.00,     0.00,    0.00,   41.04, -0.0500, 1092.15,  508.00,   13.66,    6.70,   13.66,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.361,   0.251,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      16,    0.51,       0,       0,     0.00,     0.00,    0.00,   32.54, -0.0500,  567.93,  259.00,   12.68,    8.30,   12.68,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.361,   0.251,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      17,    0.51,       0,       0,     0.00,     0.00,    0.00,   31.37, -0.0500,  142.11,   62.00,   11.45,    9.40,   11.45,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.361,   0.251,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      18,    0.51,       0,       0,     0.00,     0.00,    0.00,   30.27, -0.0500,    5.14,    2.00,   10.62,   10.60,   10.62,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.360,   0.250,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      19,    0.52,       0,       0,     0.00,     0.00,    0.00,   24.73, -0.0500,    0.00,    0.00,   10.13,   11.10,   10.13,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.360,   0.250,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      20,    0.52,       0,       0,     0.00,     0.00,    0.00,   19.88, -0.0500,    0.00,    0.00,    9.74,   11.10,    9.74,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.360,   0.250,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      21,    0.52,       0,       0,     0.00,     0.00,    0.00,   17.37, -0.0500,    0.00,    0.00,    9.36,   11.10,    9.36,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.359,   0.250,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      22,    0.52,       0,       0,     0.00,     0.00,    0.00,   20.82, -0.0500,    0.00,    0.00,    9.03,   11.70,    9.03,     0.000,     0.000,  0.0000,  0.0000,  0.0002,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.359,   0.249,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/24/1964, 23491,      23,    0.53,       0,       0,     0.00,     0.00,    0.00,   27.74, -0.0500,    0.00,    0.00,    8.89,    9.40,    8.89,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.359,   0.249,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       0,    0.53,       0,       0,     0.00,     0.00,    0.00,   36.76, -0.0500,    0.00,    0.00,    8.53,    8.30,    8.53,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.359,   0.249,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       1,    0.53,       0,       0,     0.00,     0.00,    0.00,   42.94, -0.0500,    0.00,    0.00,    8.26,    6.70,    8.26,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.359,   0.249,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       2,    0.53,       0,       0,     0.00,     0.00,    0.00,   52.66, -0.0500,    0.00,    0.00,    7.94,    5.60,    7.94,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,   -0.0000,   0.358,   0.249,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       3,    0.53,       0,       0,     0.00,     0.00,    0.00,   56.98, -0.0500,    0.00,    0.00,    7.65,    5.00,    7.65,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       4,    0.53,       0,       0,     0.00,     0.00,    0.00,   64.47, -0.0500,    2.62,    1.00,    7.34,    4.40,    7.34,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       5,    0.53,       0,       0,     0.00,     0.00,    0.00,   64.47, -0.0500,  106.05,   41.00,    7.04,    4.40,    7.04,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       6,    0.53,       0,       0,     0.00,     0.00,    0.00,   64.37, -0.0500,  348.83,  144.00,    6.85,    3.90,    6.85,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       7,    0.54,       0,       0,     0.00,     0.00,    0.00,   64.24, -0.0500,  817.57,  346.00,    6.93,    3.30,    6.93,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       8,    0.54,       0,       0,     0.00,     0.00,    0.00,   72.21, -0.0500, 1082.05,  463.00,    7.86,    2.80,    7.86,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,       9,    0.54,       0,       0,     0.00,     0.00,    0.00,   88.45, -0.0500, 2014.79,  867.00,    8.75,    1.70,    8.75,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      10,    0.55,       0,       0,     0.00,     0.00,    0.00,   88.40, -0.0500, 1855.89,  801.00,   15.53,    1.10,   15.53,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      11,    0.56,       0,       0,     0.00,     0.00,    0.00,   95.75, -0.0500, 1439.28,  622.00,   17.70,    0.60,   17.70,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      12,    0.56,       0,       0,     0.00,     0.00,    0.00,   98.00, -0.0500, 1247.22,  539.00,   17.29,    0.00,   17.29,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      13,    0.57,       0,       0,     0.00,     0.00,    0.00,   95.75, -0.0500,  616.31,  266.00,   16.53,    0.60,   16.53,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      14,    0.58,       0,       0,     0.00,     0.00,    0.00,   77.96, -0.0500,  648.36,  279.00,   13.52,    0.60,   13.52,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      15,    0.58,       0,       0,     0.00,     0.00,    0.00,   63.92, -0.0500,  369.25,  158.00,   12.60,    1.70,   12.60,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.358,   0.248,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      16,    0.59,       0,       0,     0.00,     0.00,    0.00,   56.48, -0.0500,  255.20,  108.00,   10.67,    2.80,   10.67,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      17,    0.59,       0,       0,     0.00,     0.00,    0.00,   53.98, -0.0500,  133.23,   55.00,    9.48,    2.80,    9.48,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      18,    0.59,       0,       0,     0.00,     0.00,    0.00,   34.41, -0.0500,    5.17,    2.00,    8.57,    5.60,    8.57,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      19,    0.59,       0,       0,     0.00,     0.00,    0.00,   40.91, -0.0500,    0.00,    0.00,    8.50,    5.00,    8.50,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      20,    0.59,       0,       0,     0.00,     0.00,    0.00,   40.46, -0.0500,    0.00,    0.00,    8.11,    3.30,    8.11,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      21,    0.59,       0,       0,     0.00,     0.00,    0.00,   43.76, -0.0500,    0.00,    0.00,    7.44,    2.20,    7.44,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      22,    0.60,       0,       0,     0.00,     0.00,    0.00,   51.82, -0.0500,    0.00,    0.00,    6.82,    2.20,    6.82,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/25/1964, 23492,      23,    0.60,       0,       0,     0.00,     0.00,    0.00,   45.55, -0.0500,    0.00,    0.00,    6.47,    1.10,    6.47,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       0,    0.60,       0,       0,     0.00,     0.00,    0.00,   63.34, -0.0500,    0.00,    0.00,    5.89,   -1.10,    5.89,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       1,    0.60,       0,       0,     0.00,     0.00,    0.00,   48.66, -0.0500,    0.00,    0.00,    5.13,   -1.10,    5.13,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       2,    0.60,       0,       0,     0.00,     0.00,    0.00,   50.74, -0.0500,    0.00,    0.00,    4.61,   -2.20,    4.61,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       3,    0.60,       0,       0,     0.00,     0.00,    0.00,   55.16, -0.0500,    0.00,    0.00,    4.00,   -2.80,    4.00,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       4,    0.60,       0,       0,     0.00,     0.00,    0.00,   65.75, -0.0500,   15.73,    6.00,    3.49,   -3.90,    3.49,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       5,    0.60,       0,       0,     0.00,     0.00,    0.00,   70.96, -0.0500,  124.12,   48.00,    2.92,   -4.40,    2.92,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       6,    0.60,       0,       0,     0.00,     0.00,    0.00,   80.67, -0.0500,  352.63,  145.00,    2.45,   -6.10,    2.45,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       7,    0.60,       0,       0,     0.00,     0.00,    0.00,   80.54, -0.0500,  686.59,  289.00,    2.23,   -7.20,    2.23,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       8,    0.60,       0,       0,     0.00,     0.00,    0.00,   80.46, -0.0500,  956.91,  407.00,    2.81,   -7.80,    2.81,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,       9,    0.60,       0,       0,     0.00,     0.00,    0.00,   87.64, -0.0500,  645.45,  276.00,    3.68,   -8.30,    3.68,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,      10,    0.60,       0,       0,     0.00,     0.00,    0.00,   80.32, -0.0500,  792.88,  340.00,    2.93,   -8.90,    2.93,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,      11,    0.60,       0,       0,     0.00,     0.00,    0.00,   73.78, -0.0500, 1448.71,  622.00,    3.05,   -7.80,    3.05,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,      12,    0.60,       0,       0,     0.00,     0.00,    0.00,   67.73, -0.0500, 1800.40,  773.00,    5.29,   -7.20,    5.29,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,      13,    0.60,       0,       0,     0.00,     0.00,    0.00,   74.06, -0.0500, 1371.21,  588.00,    7.27,   -6.10,    7.27,     0.000,     0.000,  0.0000,  0.0000,  0.0000,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,      14,    0.60,       0,       0,     0.00,     0.00,    0.00,   60.58, -0.0500, 1262.83,  540.00,    7.04,   -2.80,    7.04,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,      15,    0.60,       0,       0,     0.00,     0.00,    0.00,   43.47, -0.0500,  702.99,  299.00,    7.28,    1.10,    7.28,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,      16,    0.60,       0,       0,     0.00,     0.00,    0.00,   66.74, -0.0500,  323.10,  136.00,    6.53,    1.10,    6.53,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,      17,    0.60,       0,       0,     0.00,     0.00,    0.00,   66.36, -0.0500,   46.21,   19.00,    5.54,    1.70,    5.54,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.357,   0.247,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
04/26/1964, 23493,      18,    0.60,       0,       0,     0.00,     0.00,    0.00,   64.02, -0.0500,    2.59,    1.00,    4.93,    2.20,    4.93,     0.000,     0.000,  0.0000,  0.0000,  0.0001,  0.0000,    0.000,    0.0094,    0.0000,    0.0000,    0.0074,    0.0000,   0.356,   0.246,    0.00,    0.22,    0.00,    0.03,   0.110,   0.115,     0.0,       0.000,    0.00,        "Germinated"
